# Deutschland, stündliche Zeitreihen 2024 (Netzlast, PV, Wind on/offshore, Wasserkraft, Biomasse)
# Quelle: github-mirror (Notlösung)
# Endpunkt/Hinweis: NOTLÖSUNG (nicht Teil der offiziellen Quellen-Priorität): öffentlicher GitHub-Mirror https://github.com/hakimdalim/smard-data-extractor (Datei juli24-25_energie_zusammengefasst_mit_aufloesung.csv, Commit 189bcdf697fe12e05127ea15eb6ac7bc67a134b2), enthält reale SMARD-Exportdaten, aber nur Jul-Dez 2024 und nur Wind Onshore/Photovoltaik/Netzlast. Grund: api.energy-charts.info, smard.de und open-power-system-data.org sind aus dieser Sandbox heraus per Egress-Policy blockiert (403 auf CONNECT), siehe research/daten_stundenprofile.md.
# Abrufdatum (UTC): 2026-08-15T11:20:52Z
# Vollständig (alle Pflichtreihen, 8784 Stunden): False
# Einheit: MW (Stundenmittel je Spalte == MWh im jeweiligen Stundenintervall)
# Zeitzone Index: naive lokale Zeit Europe/Berlin (kein UTC, siehe Kommentar in fetch_github_mirror())
# Fehlgeschlagene/übersprungene Quellen:
#   - energy-charts.info: HTTPSConnectionPool(host='api.energy-charts.info', port=443): Max retries exceeded with url: /public_power?country=de&start=2024-01-01&end=2024-01-31 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))
#   - smard.de index (load_mw): HTTPSConnectionPool(host='www.smard.de', port=443): Max retries exceeded with url: /app/chart_data/410/DE/index_hour.json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))
#   - open-power-system-data.org: HTTPSConnectionPool(host='data.open-power-system-data.org', port=443): Max retries exceeded with url: /time_series/latest/time_series_60min_singleindex.csv (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))
# Fehlende Stundenwerte je Spalte: {'wind_onshore_mw': 0, 'solar_mw': 0, 'load_mw': 0}
# Komplett fehlende Reihen (nicht in dieser Datei): ['wind_offshore_mw', 'hydro_ror_mw', 'biomass_mw']
timestamp_utc,wind_onshore_mw,solar_mw,load_mw
2024-08-15 14:00:00,3066.75,37076.25,54629.75
2024-08-15 15:00:00,4018.5,33737.75,54079.5
2024-08-15 16:00:00,5097.75,27951.25,53961.75
2024-08-15 17:00:00,5825.75,20330.75,54820.75
2024-08-15 18:00:00,5292.5,11004.5,56087.25
2024-08-15 19:00:00,4218.0,3505.0,56132.75
2024-08-15 20:00:00,4147.0,316.75,54594.25
2024-08-15 21:00:00,4255.25,14.25,52675.5
2024-08-15 22:00:00,5247.75,6.75,49563.0
2024-08-15 23:00:00,5958.0,7.0,46308.25
2024-08-16 00:00:00,6667.75,7.0,43560.75
2024-08-16 01:00:00,6501.5,7.75,42315.25
2024-08-16 02:00:00,6715.75,4.75,41876.0
2024-08-16 03:00:00,6628.25,3.75,41847.0
2024-08-16 04:00:00,6228.0,5.75,42004.5
2024-08-16 05:00:00,6401.75,9.75,44559.0
2024-08-16 06:00:00,7532.0,737.0,49824.25
2024-08-16 07:00:00,7569.5,5362.75,54230.5
2024-08-16 08:00:00,6868.0,13793.75,57458.75
2024-08-16 09:00:00,6960.75,23097.25,58839.25
2024-08-16 10:00:00,8980.25,30424.5,58752.25
2024-08-16 11:00:00,11079.0,34133.0,59643.25
2024-08-16 12:00:00,11441.75,34749.0,58367.0
2024-08-16 13:00:00,10807.5,34141.25,56973.5
2024-08-16 14:00:00,10008.5,32284.0,55620.0
2024-08-16 15:00:00,8470.25,29084.25,54706.5
2024-08-16 16:00:00,6836.5,24178.5,54204.75
2024-08-16 17:00:00,5493.5,17033.25,54501.25
2024-08-16 18:00:00,4431.25,9139.25,54526.5
2024-08-16 19:00:00,3362.0,2887.25,53638.25
2024-08-16 20:00:00,2374.5,248.5,51950.5
2024-08-16 21:00:00,1478.5,16.25,50322.75
2024-08-16 22:00:00,1297.5,5.5,46990.5
2024-08-16 23:00:00,1247.75,4.5,44020.75
2024-08-17 00:00:00,1505.25,6.25,41469.75
2024-08-17 01:00:00,1516.25,4.75,39546.0
2024-08-17 02:00:00,1529.0,3.25,38471.75
2024-08-17 03:00:00,1499.0,3.5,37908.0
2024-08-17 04:00:00,1357.25,4.75,38013.25
2024-08-17 05:00:00,1743.0,7.25,38731.0
2024-08-17 06:00:00,2225.25,458.5,40052.5
2024-08-17 07:00:00,2518.75,3058.5,42380.75
2024-08-17 08:00:00,2193.75,7986.25,45239.5
2024-08-17 09:00:00,1629.25,14578.25,47538.25
2024-08-17 10:00:00,1395.5,21638.0,49226.75
2024-08-17 11:00:00,1549.25,26741.5,49966.0
2024-08-17 12:00:00,1990.75,29846.0,49451.75
2024-08-17 13:00:00,2125.25,30563.0,47805.0
2024-08-17 14:00:00,2048.25,29919.0,46207.25
2024-08-17 15:00:00,1977.25,27541.75,45500.75
2024-08-17 16:00:00,1960.75,22863.0,45832.75
2024-08-17 17:00:00,2060.0,16177.5,46793.0
2024-08-17 18:00:00,2460.75,8277.0,47428.75
2024-08-17 19:00:00,2422.0,2509.25,46945.5
2024-08-17 20:00:00,2163.5,189.5,45839.0
2024-08-17 21:00:00,1702.75,10.25,45051.75
2024-08-17 22:00:00,1544.25,6.25,43015.75
2024-08-17 23:00:00,1282.75,5.0,40421.5
2024-08-18 00:00:00,1276.5,4.5,38771.25
2024-08-18 01:00:00,1212.75,4.25,37113.5
2024-08-18 02:00:00,1081.25,5.0,35943.25
2024-08-18 03:00:00,1001.75,5.0,35245.75
2024-08-18 04:00:00,966.75,3.5,34950.25
2024-08-18 05:00:00,1141.25,5.75,35499.5
2024-08-18 06:00:00,1339.75,326.75,35816.75
2024-08-18 07:00:00,1265.25,2021.25,37115.5
2024-08-18 08:00:00,985.0,4623.0,39807.75
2024-08-18 09:00:00,870.25,8164.5,42243.5
2024-08-18 10:00:00,923.0,11988.5,44553.5
2024-08-18 11:00:00,1113.75,15347.0,46840.5
2024-08-18 12:00:00,1433.5,18513.5,46954.25
2024-08-18 13:00:00,1952.0,19787.25,45707.0
2024-08-18 14:00:00,3225.75,18636.5,44461.0
2024-08-18 15:00:00,4524.75,16205.5,43885.75
2024-08-18 16:00:00,5715.0,12702.5,43821.25
2024-08-18 17:00:00,6620.5,8552.5,44963.5
2024-08-18 18:00:00,6937.0,4745.75,45826.5
2024-08-18 19:00:00,7113.25,1728.75,45849.0
2024-08-18 20:00:00,7057.75,182.75,45451.5
2024-08-18 21:00:00,7154.5,6.5,44951.75
2024-08-18 22:00:00,7272.5,4.0,43431.25
2024-08-18 23:00:00,7079.0,3.25,41043.75
2024-08-19 00:00:00,7153.75,3.75,38839.25
2024-08-19 01:00:00,7245.5,3.0,38067.5
2024-08-19 02:00:00,6976.75,2.5,37698.0
2024-08-19 03:00:00,6847.25,4.5,37833.75
2024-08-19 04:00:00,6553.75,5.75,39108.75
2024-08-19 05:00:00,6014.25,7.25,42263.0
2024-08-19 06:00:00,5465.25,350.25,48561.0
2024-08-19 07:00:00,4422.0,3115.25,53209.0
2024-08-19 08:00:00,2765.75,9034.25,56645.5
2024-08-19 09:00:00,1846.0,16971.25,57847.25
2024-08-19 10:00:00,1649.25,24071.75,58155.75
2024-08-19 11:00:00,1457.0,28097.0,58849.0
2024-08-19 12:00:00,1299.25,29327.25,57264.0
2024-08-19 13:00:00,1120.75,29011.5,56431.5
2024-08-19 14:00:00,1059.5,27911.0,53562.25
2024-08-19 15:00:00,899.25,25841.0,51871.75
2024-08-19 16:00:00,731.5,21712.75,53761.75
2024-08-19 17:00:00,561.25,15648.0,54140.75
2024-08-19 18:00:00,405.75,8341.25,55287.5
2024-08-19 19:00:00,476.75,2540.0,54885.5
2024-08-19 20:00:00,879.75,186.5,53337.25
2024-08-19 21:00:00,1309.0,16.75,51566.5
2024-08-19 22:00:00,2330.5,10.75,47839.25
2024-08-19 23:00:00,3861.5,5.5,44444.5
2024-08-20 00:00:00,5514.0,6.75,41394.25
2024-08-20 01:00:00,6842.75,9.5,40479.5
2024-08-20 02:00:00,7758.0,7.75,39864.5
2024-08-20 03:00:00,8274.5,12.5,39748.5
2024-08-20 04:00:00,8704.5,12.5,40607.0
2024-08-20 05:00:00,8743.25,16.25,43904.25
2024-08-20 06:00:00,9005.0,535.25,50047.25
2024-08-20 07:00:00,8537.0,4290.0,54405.5
2024-08-20 08:00:00,6414.25,11072.25,57086.25
2024-08-20 09:00:00,3634.25,19143.25,58157.75
2024-08-20 10:00:00,2898.0,25885.75,59096.5
2024-08-20 11:00:00,3312.75,30576.0,59501.0
2024-08-20 12:00:00,3999.25,32881.75,59517.5
2024-08-20 13:00:00,4895.75,33069.0,58749.5
2024-08-20 14:00:00,5537.0,31384.0,57313.5
2024-08-20 15:00:00,5659.75,27818.75,56777.5
2024-08-20 16:00:00,5611.75,22212.5,56121.25
2024-08-20 17:00:00,5880.25,14999.0,56893.75
2024-08-20 18:00:00,4907.25,7672.75,58044.5
2024-08-20 19:00:00,3880.75,2212.75,57669.75
2024-08-20 20:00:00,4099.25,119.5,56511.5
2024-08-20 21:00:00,5707.0,11.0,53761.5
2024-08-20 22:00:00,7240.75,7.25,49873.75
2024-08-20 23:00:00,9108.75,8.5,46015.25
2024-08-21 00:00:00,11606.0,9.0,43875.0
2024-08-21 01:00:00,13875.25,13.0,42615.75
2024-08-21 02:00:00,14653.75,5.5,41460.5
2024-08-21 03:00:00,15261.75,4.5,41903.25
2024-08-21 04:00:00,16201.25,10.0,42612.0
2024-08-21 05:00:00,17599.5,11.0,45491.0
2024-08-21 06:00:00,19572.0,372.0,51710.75
2024-08-21 07:00:00,18869.25,3396.5,56251.5
2024-08-21 08:00:00,19304.25,9882.0,59131.25
2024-08-21 09:00:00,20338.5,17992.0,59968.5
2024-08-21 10:00:00,22963.5,24564.25,61636.0
2024-08-21 11:00:00,23181.25,29420.25,61064.5
2024-08-21 12:00:00,22912.0,32442.75,59807.0
2024-08-21 13:00:00,21868.0,33529.75,59268.5
2024-08-21 14:00:00,20017.75,32745.5,57177.5
2024-08-21 15:00:00,21184.0,30521.25,55871.75
2024-08-21 16:00:00,20750.5,26074.0,55298.75
2024-08-21 17:00:00,22269.0,18600.5,57828.75
2024-08-21 18:00:00,20785.0,9560.5,58261.5
2024-08-21 19:00:00,15813.75,2748.75,57228.5
2024-08-21 20:00:00,12780.5,193.5,55800.75
2024-08-21 21:00:00,11166.75,30.5,53725.75
2024-08-21 22:00:00,10585.0,13.5,50086.25
2024-08-21 23:00:00,10303.0,13.0,46800.5
2024-08-22 00:00:00,9686.25,11.5,43414.5
2024-08-22 01:00:00,9408.75,7.5,41384.5
2024-08-22 02:00:00,9084.25,8.0,40307.25
2024-08-22 03:00:00,9423.25,10.5,40298.25
2024-08-22 04:00:00,9727.5,9.25,41217.5
2024-08-22 05:00:00,10354.0,13.25,44166.75
2024-08-22 06:00:00,11607.0,402.75,50056.5
2024-08-22 07:00:00,12234.0,3719.5,54755.5
2024-08-22 08:00:00,10943.25,10499.75,57606.25
2024-08-22 09:00:00,9885.5,19624.5,58277.75
2024-08-22 10:00:00,11449.0,28652.25,58607.0
2024-08-22 11:00:00,12161.5,34593.25,58494.5
2024-08-22 12:00:00,11792.5,38185.75,57746.25
2024-08-22 13:00:00,11261.75,39202.5,57106.25
2024-08-22 14:00:00,11814.5,37694.5,55607.75
2024-08-22 15:00:00,12760.5,34100.5,55324.25
2024-08-22 16:00:00,13925.75,27603.25,55663.5
2024-08-22 17:00:00,14758.0,18833.0,56883.75
2024-08-22 18:00:00,13344.75,8904.0,56799.5
2024-08-22 19:00:00,12318.0,2249.25,57150.25
2024-08-22 20:00:00,13893.5,104.5,55601.75
2024-08-22 21:00:00,15154.5,27.75,53223.75
2024-08-22 22:00:00,16117.5,16.25,49714.25
2024-08-22 23:00:00,17565.0,12.75,46592.0
2024-08-23 00:00:00,18491.75,12.25,43797.75
2024-08-23 01:00:00,19205.75,11.75,42637.75
2024-08-23 02:00:00,19163.0,12.0,42052.25
2024-08-23 03:00:00,19500.5,13.5,41951.5
2024-08-23 04:00:00,20346.75,12.5,43217.5
2024-08-23 05:00:00,21234.5,16.25,46104.25
2024-08-23 06:00:00,23236.25,428.75,51796.75
2024-08-23 07:00:00,23982.0,4153.5,57174.5
2024-08-23 08:00:00,24020.25,11924.5,59937.25
2024-08-23 09:00:00,22875.0,21664.75,59860.25
2024-08-23 10:00:00,22496.25,29959.5,60352.25
2024-08-23 11:00:00,23153.25,35444.75,60164.5
2024-08-23 12:00:00,25320.25,37987.25,60387.0
2024-08-23 13:00:00,26314.75,36868.5,59051.5
2024-08-23 14:00:00,27359.25,34117.75,58119.75
2024-08-23 15:00:00,28497.75,29783.25,56678.0
2024-08-23 16:00:00,28513.5,23744.0,56315.25
2024-08-23 17:00:00,29096.25,16301.25,57470.0
2024-08-23 18:00:00,26059.25,8091.25,57349.0
2024-08-23 19:00:00,20641.5,2108.25,55864.0
2024-08-23 20:00:00,17861.0,106.0,54450.75
2024-08-23 21:00:00,14424.0,16.75,51831.25
2024-08-23 22:00:00,10846.0,14.75,47918.75
2024-08-23 23:00:00,8809.0,14.5,44224.0
2024-08-24 00:00:00,6528.5,11.25,42231.0
2024-08-24 01:00:00,5909.5,9.75,40179.75
2024-08-24 02:00:00,5668.25,9.0,38949.0
2024-08-24 03:00:00,6091.75,6.5,38323.5
2024-08-24 04:00:00,7322.75,5.5,38213.25
2024-08-24 05:00:00,8345.25,11.25,39162.0
2024-08-24 06:00:00,10443.75,416.75,40654.5
2024-08-24 07:00:00,12048.5,4637.25,42686.75
2024-08-24 08:00:00,11024.75,13380.0,45776.25
2024-08-24 09:00:00,10190.25,23630.0,48897.75
2024-08-24 10:00:00,10226.25,31924.25,50506.0
2024-08-24 11:00:00,12078.25,37896.0,51106.5
2024-08-24 12:00:00,11366.75,40928.5,49681.0
2024-08-24 13:00:00,10795.75,40943.75,47412.25
2024-08-24 14:00:00,11172.0,39153.5,45905.0
2024-08-24 15:00:00,14878.0,35904.75,46222.75
2024-08-24 16:00:00,18616.5,29266.5,47059.25
2024-08-24 17:00:00,19205.5,19551.0,48705.5
2024-08-24 18:00:00,18249.25,9237.25,49747.75
2024-08-24 19:00:00,17649.0,2061.0,49032.25
2024-08-24 20:00:00,23328.0,76.5,48229.5
2024-08-24 21:00:00,27006.0,24.5,48449.25
2024-08-24 22:00:00,23650.25,13.75,46022.75
2024-08-24 23:00:00,21878.75,7.25,42834.5
2024-08-25 00:00:00,22472.0,7.5,40206.75
2024-08-25 01:00:00,23539.75,9.5,37630.0
2024-08-25 02:00:00,22381.25,9.5,36474.5
2024-08-25 03:00:00,21310.25,14.5,35673.75
2024-08-25 04:00:00,20585.5,16.25,35097.75
2024-08-25 05:00:00,21976.75,20.5,36195.5
2024-08-25 06:00:00,23258.5,211.5,36953.25
2024-08-25 07:00:00,21852.5,2020.25,38625.25
2024-08-25 08:00:00,21001.0,5933.75,41580.0
2024-08-25 09:00:00,20732.0,11941.25,43894.5
2024-08-25 10:00:00,18151.25,18448.5,45474.25
2024-08-25 11:00:00,16014.75,23449.75,46421.25
2024-08-25 12:00:00,14520.25,27009.25,46146.0
2024-08-25 13:00:00,11922.75,28464.75,43684.5
2024-08-25 14:00:00,10286.0,28226.25,42208.25
2024-08-25 15:00:00,9435.5,25972.25,41716.25
2024-08-25 16:00:00,8800.25,21737.0,42198.5
2024-08-25 17:00:00,7501.0,15804.0,44614.0
2024-08-25 18:00:00,5499.25,8347.75,46443.0
2024-08-25 19:00:00,3212.75,2339.75,46683.25
2024-08-25 20:00:00,2852.0,83.25,46504.25
2024-08-25 21:00:00,3313.75,8.25,45822.25
2024-08-25 22:00:00,4190.25,9.5,43695.5
2024-08-25 23:00:00,5004.75,14.25,40865.5
2024-08-26 00:00:00,6232.25,15.5,38596.0
2024-08-26 01:00:00,7013.0,13.0,37676.5
2024-08-26 02:00:00,7324.25,12.5,37632.5
2024-08-26 03:00:00,7646.75,10.5,38045.25
2024-08-26 04:00:00,7724.5,13.25,39408.0
2024-08-26 05:00:00,7533.5,15.75,43619.25
2024-08-26 06:00:00,7602.75,321.25,50836.25
2024-08-26 07:00:00,6986.25,3868.25,55194.0
2024-08-26 08:00:00,5836.75,11583.75,58390.25
2024-08-26 09:00:00,4514.75,20584.0,58946.25
2024-08-26 10:00:00,5241.5,28624.5,59230.5
2024-08-26 11:00:00,6949.25,33733.75,59192.25
2024-08-26 12:00:00,7742.25,35024.0,58769.5
2024-08-26 13:00:00,7332.5,34319.75,57720.0
2024-08-26 14:00:00,6785.75,32393.5,55799.5
2024-08-26 15:00:00,6015.0,28669.25,55141.5
2024-08-26 16:00:00,5068.5,23020.5,54661.5
2024-08-26 17:00:00,4287.0,15577.0,55660.75
2024-08-26 18:00:00,2867.75,7535.75,56208.0
2024-08-26 19:00:00,1731.0,1891.25,55786.75
2024-08-26 20:00:00,1333.0,72.5,54256.0
2024-08-26 21:00:00,1205.5,13.75,51908.0
2024-08-26 22:00:00,1555.25,8.5,48374.0
2024-08-26 23:00:00,1736.25,3.75,45231.5
2024-08-27 00:00:00,1892.0,5.0,42735.25
2024-08-27 01:00:00,2039.75,4.75,41592.0
2024-08-27 02:00:00,2124.75,3.5,40904.5
2024-08-27 03:00:00,2174.0,3.5,40906.0
2024-08-27 04:00:00,2329.25,3.0,41944.0
2024-08-27 05:00:00,2695.75,3.5,44788.0
2024-08-27 06:00:00,3681.0,321.75,50978.25
2024-08-27 07:00:00,4591.25,4431.5,55498.0
2024-08-27 08:00:00,4498.75,13711.5,59008.25
2024-08-27 09:00:00,2541.25,24355.25,59633.75
2024-08-27 10:00:00,2100.25,33185.75,59518.75
2024-08-27 11:00:00,2947.25,39011.5,58989.0
2024-08-27 12:00:00,3346.5,41757.75,57959.75
2024-08-27 13:00:00,3422.5,42263.75,56427.0
2024-08-27 14:00:00,3321.5,40577.5,55036.75
2024-08-27 15:00:00,3031.5,36333.75,54517.0
2024-08-27 16:00:00,3023.25,29861.5,54414.25
2024-08-27 17:00:00,3019.0,20271.25,55318.5
2024-08-27 18:00:00,3233.75,9270.75,56423.75
2024-08-27 19:00:00,3881.25,2063.25,56208.5
2024-08-27 20:00:00,6134.75,74.5,55809.25
2024-08-27 21:00:00,9655.0,19.0,53316.5
2024-08-27 22:00:00,12462.25,15.0,49783.0
2024-08-27 23:00:00,14043.25,11.25,46042.0
2024-08-28 00:00:00,13636.0,10.75,44379.25
2024-08-28 01:00:00,11899.25,13.75,43030.0
2024-08-28 02:00:00,10898.25,12.0,42256.75
2024-08-28 03:00:00,10543.0,12.5,42479.5
2024-08-28 04:00:00,9792.5,13.0,43309.5
2024-08-28 05:00:00,9731.75,13.25,46168.0
2024-08-28 06:00:00,10448.25,322.5,52116.25
2024-08-28 07:00:00,10159.75,4370.5,56197.25
2024-08-28 08:00:00,7052.0,13640.5,58720.75
2024-08-28 09:00:00,3330.5,24605.25,59154.5
2024-08-28 10:00:00,2219.0,33902.75,59876.25
2024-08-28 11:00:00,2769.0,40231.25,60083.25
2024-08-28 12:00:00,3992.25,43444.0,59076.0
2024-08-28 13:00:00,4942.75,43769.0,58342.75
2024-08-28 14:00:00,5015.0,41803.5,57202.75
2024-08-28 15:00:00,4753.0,36997.25,57222.5
2024-08-28 16:00:00,4668.0,29475.75,57503.75
2024-08-28 17:00:00,5017.75,19613.0,58601.75
2024-08-28 18:00:00,4896.0,8869.25,59327.75
2024-08-28 19:00:00,5029.0,1876.5,59234.5
2024-08-28 20:00:00,7333.0,60.0,58483.75
2024-08-28 21:00:00,10114.0,15.75,56526.25
2024-08-28 22:00:00,12219.0,11.5,52798.75
2024-08-28 23:00:00,13022.5,13.5,49215.5
2024-08-29 00:00:00,12956.75,13.25,46651.5
2024-08-29 01:00:00,12434.25,10.75,45109.25
2024-08-29 02:00:00,11503.75,7.5,44503.25
2024-08-29 03:00:00,10209.75,7.5,43753.25
2024-08-29 04:00:00,9154.5,11.75,44332.5
2024-08-29 05:00:00,8158.0,11.0,47102.75
2024-08-29 06:00:00,7514.25,288.75,53198.75
2024-08-29 07:00:00,6392.25,4178.5,57583.0
2024-08-29 08:00:00,4534.25,13232.75,60744.75
2024-08-29 09:00:00,2033.25,23830.0,61560.0
2024-08-29 10:00:00,993.5,32513.5,61775.75
2024-08-29 11:00:00,1107.0,38480.25,61880.75
2024-08-29 12:00:00,2164.0,41844.5,61734.25
2024-08-29 13:00:00,3522.75,42190.25,60647.25
2024-08-29 14:00:00,4348.25,39370.0,58968.5
2024-08-29 15:00:00,5110.5,33853.75,58821.0
2024-08-29 16:00:00,5511.75,26195.25,58780.75
2024-08-29 17:00:00,5542.0,17002.5,58751.75
2024-08-29 18:00:00,5184.75,7501.75,58950.75
2024-08-29 19:00:00,4227.5,1554.75,58657.5
2024-08-29 20:00:00,3155.25,52.25,57758.0
2024-08-29 21:00:00,2779.75,20.0,54954.5
2024-08-29 22:00:00,2969.5,9.5,50766.5
2024-08-29 23:00:00,3269.75,3.0,47428.0
2024-08-30 00:00:00,3202.25,5.25,45069.5
2024-08-30 01:00:00,3209.0,4.75,43534.25
2024-08-30 02:00:00,3262.25,4.0,42650.75
2024-08-30 03:00:00,3155.75,4.75,42829.75
2024-08-30 04:00:00,3098.0,5.25,43350.5
2024-08-30 05:00:00,3452.5,6.5,46574.5
2024-08-30 06:00:00,4494.75,250.25,52583.25
2024-08-30 07:00:00,5542.0,3431.5,57098.75
2024-08-30 08:00:00,5403.0,10104.25,60618.75
2024-08-30 09:00:00,4012.25,18260.0,62055.75
2024-08-30 10:00:00,3664.0,25246.5,62990.75
2024-08-30 11:00:00,3143.25,29790.25,63410.25
2024-08-30 12:00:00,2902.25,32230.75,61629.75
2024-08-30 13:00:00,2850.0,32534.5,59633.0
2024-08-30 14:00:00,3223.75,31089.0,57776.25
2024-08-30 15:00:00,4196.0,27479.25,56742.5
2024-08-30 16:00:00,5480.25,21705.5,56424.25
2024-08-30 17:00:00,6618.25,13826.0,56562.5
2024-08-30 18:00:00,7840.5,6099.75,56020.25
2024-08-30 19:00:00,8046.75,1280.75,55420.5
2024-08-30 20:00:00,8341.0,27.75,54150.5
2024-08-30 21:00:00,8643.5,9.75,51259.75
2024-08-30 22:00:00,8831.5,10.5,47806.25
2024-08-30 23:00:00,8523.25,11.25,44569.75
2024-08-31 00:00:00,8382.0,13.5,42023.75
2024-08-31 01:00:00,8789.75,14.0,39840.75
2024-08-31 02:00:00,9038.0,7.75,38336.75
2024-08-31 03:00:00,9231.0,9.0,38126.5
2024-08-31 04:00:00,9470.0,9.25,38102.75
2024-08-31 05:00:00,9589.75,11.25,38646.0
2024-08-31 06:00:00,9832.75,211.0,40057.5
2024-08-31 07:00:00,9792.5,3245.25,42026.75
2024-08-31 08:00:00,7947.5,10213.0,45293.0
2024-08-31 09:00:00,5979.5,19311.25,48189.75
2024-08-31 10:00:00,5963.75,28284.5,49458.75
2024-08-31 11:00:00,5665.5,35172.25,49779.75
2024-08-31 12:00:00,5103.75,39352.25,48453.25
2024-08-31 13:00:00,4778.75,40224.25,46849.75
2024-08-31 14:00:00,4807.5,38542.25,45632.75
2024-08-31 15:00:00,5824.75,34766.75,45129.75
2024-08-31 16:00:00,6234.5,27476.0,45713.0
2024-08-31 17:00:00,7066.0,17818.5,46915.75
2024-08-31 18:00:00,7746.75,7731.25,47386.5
2024-08-31 19:00:00,8759.25,1457.25,47306.0
2024-08-31 20:00:00,12113.75,46.25,46614.5
2024-08-31 21:00:00,14925.0,21.75,45082.75
2024-08-31 22:00:00,15623.25,14.0,43252.0
2024-08-31 23:00:00,15605.5,15.75,40609.0
2024-09-01 00:00:00,15217.0,12.5,38312.75
2024-09-01 01:00:00,14536.25,12.25,36659.5
2024-09-01 02:00:00,14440.25,13.0,35583.0
2024-09-01 03:00:00,14344.0,14.0,35384.75
2024-09-01 04:00:00,14043.0,13.0,35210.25
2024-09-01 05:00:00,13815.25,14.75,35557.5
2024-09-01 06:00:00,14017.75,212.25,36111.25
2024-09-01 07:00:00,12464.75,3576.75,38046.0
2024-09-01 08:00:00,9553.25,12097.5,41316.5
2024-09-01 09:00:00,6115.0,23088.5,44185.0
2024-09-01 10:00:00,5507.25,32839.75,46011.25
2024-09-01 11:00:00,6119.0,38676.75,47050.25
2024-09-01 12:00:00,5669.5,40916.25,46135.0
2024-09-01 13:00:00,4552.75,40710.5,44271.0
2024-09-01 14:00:00,4938.0,38243.0,42876.0
2024-09-01 15:00:00,6577.5,33575.75,42917.75
2024-09-01 16:00:00,7550.25,26733.25,43348.5
2024-09-01 17:00:00,7779.5,16839.25,44986.75
2024-09-01 18:00:00,8111.5,7128.5,47020.75
2024-09-01 19:00:00,8890.0,1321.75,47750.5
2024-09-01 20:00:00,12053.5,26.25,47991.0
2024-09-01 21:00:00,14654.25,9.75,46710.5
2024-09-01 22:00:00,14585.25,10.5,45115.75
2024-09-01 23:00:00,13996.0,12.25,42897.25
2024-09-02 00:00:00,12880.25,12.25,41216.75
2024-09-02 01:00:00,11383.0,10.75,39944.75
2024-09-02 02:00:00,10269.25,8.0,39000.75
2024-09-02 03:00:00,9286.5,11.25,39023.25
2024-09-02 04:00:00,8620.25,12.0,39687.5
2024-09-02 05:00:00,8060.75,12.25,43509.5
2024-09-02 06:00:00,8024.25,191.25,50991.5
2024-09-02 07:00:00,7372.0,3030.5,55516.25
2024-09-02 08:00:00,5436.5,9647.0,58952.75
2024-09-02 09:00:00,3240.0,17517.0,59877.25
2024-09-02 10:00:00,3006.5,24816.25,61024.5
2024-09-02 11:00:00,4368.0,29682.0,61676.25
2024-09-02 12:00:00,5025.5,32898.0,61493.5
2024-09-02 13:00:00,4366.25,34844.75,60456.25
2024-09-02 14:00:00,4252.0,34731.0,58661.5
2024-09-02 15:00:00,3920.5,31523.0,58486.5
2024-09-02 16:00:00,4007.25,24291.0,57049.25
2024-09-02 17:00:00,4439.5,14616.0,57992.25
2024-09-02 18:00:00,4679.25,5833.0,58841.0
2024-09-02 19:00:00,5797.75,986.0,58853.75
2024-09-02 20:00:00,7927.5,24.5,58692.5
2024-09-02 21:00:00,9760.0,10.25,55741.25
2024-09-02 22:00:00,9346.75,4.25,51314.5
2024-09-02 23:00:00,8432.25,3.25,48202.25
2024-09-03 00:00:00,7600.5,2.25,46133.0
2024-09-03 01:00:00,6607.5,4.25,44377.5
2024-09-03 02:00:00,5954.25,3.0,43789.0
2024-09-03 03:00:00,5110.5,2.0,43543.25
2024-09-03 04:00:00,4590.25,2.0,44577.25
2024-09-03 05:00:00,3850.5,3.25,47498.75
2024-09-03 06:00:00,3026.75,151.25,53601.75
2024-09-03 07:00:00,2835.25,3040.75,58010.5
2024-09-03 08:00:00,2015.0,10228.25,60653.0
2024-09-03 09:00:00,945.0,19412.5,62092.25
2024-09-03 10:00:00,548.0,28403.0,62646.75
2024-09-03 11:00:00,706.75,34559.5,62438.5
2024-09-03 12:00:00,1128.25,37096.5,62441.0
2024-09-03 13:00:00,1347.75,36657.0,61412.75
2024-09-03 14:00:00,1511.25,34045.0,60064.25
2024-09-03 15:00:00,1591.75,29534.5,59291.0
2024-09-03 16:00:00,1581.5,22687.0,59638.0
2024-09-03 17:00:00,1631.5,14324.5,59852.5
2024-09-03 18:00:00,1599.25,5822.25,59925.75
2024-09-03 19:00:00,1377.0,907.0,59422.5
2024-09-03 20:00:00,1303.25,23.25,58617.0
2024-09-03 21:00:00,1327.5,6.5,55689.75
2024-09-03 22:00:00,1571.75,2.75,51858.25
2024-09-03 23:00:00,1851.75,2.75,48806.0
2024-09-04 00:00:00,2080.25,3.5,46681.25
2024-09-04 01:00:00,2151.25,2.5,45284.75
2024-09-04 02:00:00,2191.0,3.25,44501.0
2024-09-04 03:00:00,2200.25,2.0,44956.0
